"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",1.354,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",1.174,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",1.09,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",0.956,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",0.89,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",1.156,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",1.29,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",1.137,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",1.054,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",1.026,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",1.076,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",1.167,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",1.103,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",1.035,
"LTU","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",1.002,
